//X,Y,Z,Temp. approx. distances,Roughness (1.22938),Mean curvature (1.22938),Gaussian curvature (1.22938),Normal change rate (1.22938),Number of neighbors (r=1.22938),Surface density (r=1.22938),Volume density (r=1.22938),Eigenvalues sum (1.22938),Omnivariance (1.22938),Eigenentropy (1.22938),Anisotropy (1.22938),Planarity (1.22938),Linearity (1.22938),PCA1 (1.22938),PCA2 (1.22938),Surface variation (1.22938),Sphericity (1.22938),Verticality (1.22938),Nx,Ny,Nz
0.93600464,-16.23876190,4.68600035,-0.087099,0.000786,0.001650,0.000001,0.000001,21.000000,4.422805,2.698195,0.632494,0.003318,0.723171,0.999999,0.777230,0.222769,0.562673,0.437327,0.000001,0.000001,0.345071,-0.653326,0.376855,-0.656617
0.70200539,-16.64476204,4.68600035,-0.118708,0.035295,0.235591,0.031580,0.021463,24.000000,5.054635,3.083651,0.696051,0.119418,0.790625,0.961210,0.729678,0.231532,0.553325,0.425212,0.021463,0.038790,0.259666,-0.654738,0.377670,-0.654738
5.62400436,19.48524094,7.50000048,-0.085278,0.001129,0.001559,0.000001,0.000001,21.000000,4.422805,2.698195,0.632982,0.003294,0.723249,0.999999,0.777400,0.222599,0.562619,0.437381,0.000001,0.000001,0.345503,0.001377,-0.756234,-0.654300
-12.89199448,14.20724106,10.31199932,-0.156755,0.000392,0.001095,0.000000,0.000001,21.000000,4.422805,2.698195,0.632584,0.003524,0.723186,0.999999,0.777258,0.222741,0.562664,0.437336,0.000001,0.000001,0.345001,0.654738,0.377670,-0.654738
-13.12599564,14.61323929,10.31199932,-0.172274,0.000001,0.000976,0.000000,0.000001,21.000000,4.422805,2.698195,0.632584,0.003462,0.723186,0.999999,0.777258,0.222740,0.562664,0.437336,0.000001,0.000001,0.345001,0.654738,0.377670,-0.654738
23.67200470,15.56124115,0.31200001,-0.083154,0.000445,0.000009,0.000001,0.000000,13.000000,2.737927,1.670311,0.472979,0.001819,0.599322,1.000000,0.271277,0.728723,0.786610,0.213389,0.000000,0.000000,0.344790,-0.654738,0.377670,-0.654738
-11.24999619,10.82524109,9.99999905,-0.146552,0.000369,0.000112,0.000000,0.000000,21.000000,4.422805,2.698195,0.632818,0.002845,0.723261,0.999999,0.778141,0.221859,0.562385,0.437615,0.000000,0.000001,0.345382,0.654738,0.377670,-0.654738
-11.48599625,11.77124023,10.31199932,-0.124977,0.001086,0.002064,0.000002,0.000000,21.000000,4.422805,2.698195,0.632520,0.003096,0.723177,0.999999,0.777304,0.222695,0.562649,0.437350,0.000000,0.000001,0.345031,0.654738,0.377670,-0.654738
3.04600525,2.57123947,13.43599987,-0.152210,0.000443,0.000622,0.000001,0.000000,21.000000,4.422805,2.698195,0.631841,0.002552,0.723096,1.000000,0.777671,0.222329,0.562533,0.437466,0.000000,0.000000,0.345383,-0.654738,0.377670,-0.654738
15.93600464,5.95323944,2.49800014,-0.117607,0.000851,0.001541,0.000001,0.000000,21.000000,4.422805,2.698195,0.632613,0.002845,0.723225,0.999999,0.778013,0.221986,0.562425,0.437575,0.000000,0.000001,0.345564,-0.654738,0.377670,-0.654738
15.70200729,6.08923721,2.81200004,-0.131092,0.000223,0.000146,0.000000,0.000000,21.000000,4.422805,2.698195,0.632639,0.002878,0.723233,0.999999,0.778085,0.221914,0.562402,0.437597,0.000000,0.000001,0.345523,-0.656617,0.376855,-0.653326
-3.28199577,-10.01476192,5.93600035,-0.145390,0.000548,0.001108,0.000000,0.000000,21.000000,4.422805,2.698195,0.632639,0.002842,0.723233,0.999999,0.778085,0.221915,0.562403,0.437597,0.000000,0.000001,0.345524,0.656617,0.376855,-0.653326
-8.43799591,12.98923874,14.06199932,-0.140273,0.103719,0.428846,0.025554,0.054089,27.000000,5.686464,3.469107,0.712589,0.162990,0.854894,0.896469,0.707018,0.189451,0.522444,0.423467,0.054089,0.103531,0.203235,0.654738,0.377670,-0.654738
-8.67399597,12.85523987,13.74800014,-0.186759,0.035459,0.235227,0.031529,0.021401,24.000000,5.054635,3.083651,0.696431,0.119373,0.790544,0.961323,0.729841,0.231482,0.553344,0.425255,0.021401,0.038676,0.259842,0.653921,0.380493,-0.653921
-8.43799591,12.44923782,13.74800014,-0.219283,0.001452,0.001810,0.000003,0.000001,21.000000,4.422805,2.698195,0.632663,0.003436,0.723258,0.999999,0.778477,0.221522,0.562278,0.437721,0.000001,0.000001,0.345383,0.654738,0.377670,-0.654738
-14.29799557,11.77124023,7.50000048,-0.143360,0.000694,0.000534,0.000001,0.000001,21.000000,4.422805,2.698195,0.632371,0.003153,0.723191,0.999999,0.777998,0.222001,0.562430,0.437570,0.000001,0.000001,0.345735,0.656617,0.376855,-0.653326
-14.53199577,11.63723755,7.18600035,-0.149189,0.001152,0.001955,0.000002,0.000001,21.000000,4.422805,2.698195,0.632639,0.003487,0.723235,0.999999,0.778084,0.221915,0.562402,0.437597,0.000001,0.000001,0.345524,0.656617,0.376855,-0.653326
-15.00199509,11.90723801,6.87400055,-0.150010,0.000393,0.000427,0.000001,0.000000,21.000000,4.422805,2.698195,0.632495,0.003095,0.723170,0.999999,0.777231,0.222769,0.562673,0.437327,0.000000,0.000001,0.345071,0.653326,0.376855,-0.656617
-14.76599503,11.50123978,6.87400055,-0.153219,0.000785,0.001650,0.000001,0.000001,21.000000,4.422805,2.698195,0.632494,0.003318,0.723171,0.999999,0.777231,0.222768,0.562672,0.437327,0.000001,0.000001,0.345072,0.653326,0.376855,-0.656617
23.67200470,18.80723953,2.18600011,-0.152149,0.000731,0.000056,0.000001,0.000000,21.000000,4.422805,2.698195,0.632366,0.002650,0.723171,0.999999,0.777642,0.222357,0.562543,0.437457,0.000000,0.000001,0.345030,-0.654738,0.377670,-0.654738
-6.32799530,-4.19476128,6.25000048,-0.090454,0.000367,0.000112,0.000000,0.000000,21.000000,4.422805,2.698195,0.632818,0.002846,0.723261,0.999999,0.778141,0.221859,0.562385,0.437615,0.000000,0.000001,0.345383,0.654738,0.377670,-0.654738
-5.62599564,-4.33076096,6.87400055,-0.098405,0.000065,0.000511,0.000001,0.000001,21.000000,4.422805,2.698195,0.632048,0.003203,0.723099,0.999999,0.777090,0.222909,0.562717,0.437282,0.000001,0.000001,0.345424,0.654738,0.377670,-0.654738
9.84200668,8.92923737,10.31199932,-0.167503,0.000173,0.000634,0.000002,0.000000,21.000000,4.422805,2.698195,0.632341,0.002869,0.723148,0.999999,0.777249,0.222751,0.562667,0.437333,0.000000,0.000001,0.345172,-0.654738,0.377670,-0.654738
-5.85999489,3.65323830,11.24800014,-0.149594,0.000918,0.001696,0.000001,0.000001,21.000000,4.422805,2.698195,0.632243,0.003410,0.723194,0.999999,0.778408,0.221591,0.562300,0.437700,0.000001,0.000001,0.345694,0.656617,0.376855,-0.653326
-5.62599564,3.24723816,11.24800014,-0.169103,0.000580,0.000102,0.000001,0.000000,21.000000,4.422805,2.698195,0.632062,0.003028,0.723180,0.999999,0.778677,0.221322,0.562215,0.437784,0.000000,0.000001,0.345735,0.656617,0.376855,-0.653326
-4.45399475,1.21723938,11.24800014,-0.163170,0.000655,0.001477,0.000001,0.000000,21.000000,4.422805,2.698195,0.632346,0.002799,0.723182,0.999999,0.777927,0.222072,0.562452,0.437547,0.000000,0.000001,0.345775,0.654738,0.377670,-0.654738
2.57800674,-5.81876183,9.06199932,-0.058740,0.000484,0.001232,0.000001,0.000000,21.000000,4.422805,2.698195,0.632520,0.002790,0.723176,0.999999,0.777304,0.222695,0.562650,0.437350,0.000000,0.000001,0.345031,-0.654738,0.377670,-0.654738
-3.04799461,-18.53876114,1.24800003,-0.104624,0.000806,0.001488,0.000001,0.000001,21.000000,4.422805,2.698195,0.632011,0.003300,0.723167,0.999999,0.778533,0.221466,0.562261,0.437739,0.000001,0.000001,0.345816,0.656617,0.376855,-0.653326
-12.65799522,4.05923843,4.68600035,-0.109335,0.000092,0.000842,0.000001,0.000000,21.000000,4.422805,2.698195,0.632520,0.002779,0.723176,0.999999,0.777304,0.222695,0.562650,0.437350,0.000000,0.000001,0.345031,0.654738,0.377670,-0.654738
-12.89199448,3.92323875,4.37400007,-0.105167,0.000392,0.001096,0.000000,0.000001,21.000000,4.422805,2.698195,0.632584,0.003525,0.723186,0.999999,0.777258,0.222741,0.562664,0.437335,0.000001,0.000001,0.345001,0.654738,0.377670,-0.654738
9.37400436,-6.49676132,1.87400007,-0.089144,0.000667,0.002272,0.000003,0.000000,21.000000,4.422805,2.698195,0.631919,0.003020,0.723100,0.999999,0.777500,0.222499,0.562587,0.437412,0.000000,0.000001,0.345383,-0.654738,0.377670,-0.654738
8.90600586,-6.76676178,2.18600011,-0.090164,0.000468,0.000325,0.000001,0.000000,21.000000,4.422805,2.698195,0.632211,0.003044,0.723147,0.999999,0.777591,0.222408,0.562559,0.437441,0.000000,0.000001,0.345153,-0.653326,0.376855,-0.656617
-5.85999489,5.81723976,12.49800014,-0.167676,0.000352,0.001026,0.000000,0.000000,21.000000,4.422805,2.698195,0.632371,0.002773,0.723190,0.999999,0.777999,0.222001,0.562430,0.437570,0.000000,0.000001,0.345735,0.656617,0.376855,-0.653326
-6.32799530,5.54723930,11.87399960,-0.150168,0.000393,0.000425,0.000001,0.000000,21.000000,4.422805,2.698195,0.632495,0.003094,0.723170,0.999999,0.777231,0.222768,0.562672,0.437327,0.000000,0.000001,0.345071,0.653326,0.376855,-0.656617
-12.42199516,0.40523911,2.81200004,-0.071257,0.000066,0.000147,0.000000,0.000000,21.000000,4.422805,2.698195,0.632792,0.002594,0.723253,1.000000,0.778067,0.221932,0.562408,0.437592,0.000000,0.000000,0.345423,0.654738,0.377670,-0.654738
-8.67399597,8.52323914,11.24800014,-0.148428,0.000406,0.000414,0.000000,0.000000,21.000000,4.422805,2.698195,0.632663,0.003025,0.723256,0.999999,0.778478,0.221521,0.562278,0.437722,0.000000,0.000001,0.345383,0.654738,0.377670,-0.654738
-9.14199448,8.25323868,10.62399960,-0.143826,0.000206,0.000540,0.000000,0.000000,21.000000,4.422805,2.698195,0.631408,0.002349,0.722971,1.000000,0.776451,0.223549,0.562920,0.437080,0.000000,0.000000,0.345082,0.654738,0.377670,-0.654738
-4.68799591,3.24723816,12.18599987,-0.187120,0.000674,0.001867,0.000001,0.000001,21.000000,4.422805,2.698195,0.631981,0.003236,0.723124,0.999999,0.777779,0.222220,0.562499,0.437500,0.000001,0.000001,0.345253,0.654738,0.377670,-0.654738
-4.92199516,3.11123848,11.87399960,-0.188304,0.000242,0.000440,0.000001,0.000000,21.000000,4.422805,2.698195,0.632159,0.002837,0.723151,0.999999,0.777834,0.222165,0.562482,0.437518,0.000000,0.000001,0.345112,0.654738,0.377670,-0.654738
18.75000763,11.90723801,3.12400007,-0.166049,0.000786,0.001651,0.000001,0.000001,21.000000,4.422805,2.698195,0.632495,0.003318,0.723171,0.999999,0.777230,0.222769,0.562673,0.437327,0.000001,0.000001,0.345071,-0.653326,0.376855,-0.656617
-10.31399536,1.62323952,5.62400007,-0.112087,0.000326,0.000806,0.000000,0.000001,21.000000,4.422805,2.698195,0.632673,0.003730,0.723246,0.999999,0.778179,0.221820,0.562372,0.437627,0.000001,0.000001,0.345635,0.654738,0.377670,-0.654738
-10.54799461,2.02923965,5.62400007,-0.111614,0.000130,0.000745,0.000000,0.000001,21.000000,4.422805,2.698195,0.632405,0.003610,0.723203,0.999999,0.778094,0.221905,0.562399,0.437600,0.000001,0.000001,0.345846,0.654738,0.377670,-0.654738
12.65600586,-0.81276131,1.87400007,-0.114409,0.000525,0.001852,0.000001,0.000001,21.000000,4.422805,2.698195,0.632316,0.003563,0.723144,0.999999,0.777175,0.222824,0.562690,0.437309,0.000001,0.000001,0.345212,-0.654738,0.377670,-0.654738
17.34400558,4.59923935,0.31200001,-0.021314,0.000581,0.000069,0.000000,0.000000,13.000000,2.737927,1.670311,0.473156,0.001578,0.599550,1.000000,0.271751,0.728249,0.786317,0.213683,0.000000,0.000000,0.344030,-0.653326,0.376855,-0.656617
16.87400436,4.32923889,0.62400001,-0.051670,0.000269,0.001254,0.000000,0.000000,18.000000,3.790976,2.312738,0.580481,0.002468,0.682509,0.999999,0.485355,0.514645,0.673239,0.326760,0.000000,0.000001,0.344431,-0.654738,0.377670,-0.654738
17.10800552,4.73523903,0.62400001,-0.055194,0.000625,0.001335,0.000001,0.000000,18.000000,3.790976,2.312738,0.580412,0.002250,0.682462,1.000000,0.485177,0.514823,0.673320,0.326680,0.000000,0.000000,0.344590,-0.653326,0.376855,-0.656617
-4.45399475,2.29923820,11.87399960,-0.185804,0.000367,0.000734,0.000002,0.000000,21.000000,4.422805,2.698195,0.632074,0.002710,0.723105,0.999999,0.777163,0.222837,0.562694,0.437305,0.000000,0.000001,0.345383,0.654738,0.377670,-0.654738
7.26400375,-7.98476219,3.12400007,-0.090099,0.000090,0.000843,0.000001,0.000000,21.000000,4.422805,2.698195,0.632520,0.002779,0.723176,0.999999,0.777305,0.222695,0.562649,0.437350,0.000000,0.000001,0.345031,-0.654738,0.377670,-0.654738
6.56200409,-8.66076088,3.43600011,-0.066858,0.000066,0.000511,0.000001,0.000001,21.000000,4.422805,2.698195,0.632048,0.003204,0.723099,0.999999,0.777090,0.222909,0.562717,0.437282,0.000001,0.000001,0.345424,-0.654738,0.377670,-0.654738
6.79600525,-8.79676247,3.12400007,-0.060633,0.000368,0.000734,0.000002,0.000000,21.000000,4.422805,2.698195,0.632073,0.002710,0.723104,0.999999,0.777162,0.222837,0.562694,0.437305,0.000000,0.000001,0.345383,-0.654738,0.377670,-0.654738
-4.68799591,2.16523933,11.56199932,-0.169798,0.000107,0.000502,0.000001,0.000000,21.000000,4.422805,2.698195,0.632639,0.002787,0.723232,0.999999,0.778085,0.221915,0.562402,0.437597,0.000000,0.000001,0.345523,0.656617,0.376855,-0.653326
-5.15799522,1.89323807,10.93599987,-0.191737,0.000695,0.000009,0.000000,0.000000,21.000000,4.422805,2.698195,0.632520,0.002529,0.723175,1.000000,0.777305,0.222694,0.562649,0.437350,0.000000,0.000000,0.345031,0.654738,0.377670,-0.654738
0.93600464,5.41123962,17.18600082,-0.144884,0.000811,0.000903,0.000001,0.000000,21.000000,4.422805,2.698195,0.632817,0.002884,0.723261,0.999999,0.778140,0.221859,0.562385,0.437615,0.000000,0.000001,0.345383,-0.654738,0.377670,-0.654738
-12.18799591,3.24723816,4.68600035,-0.111721,0.000750,0.001838,0.000000,0.000001,21.000000,4.422805,2.698195,0.632084,0.003354,0.723135,0.999999,0.777682,0.222317,0.562530,0.437470,0.000001,0.000001,0.345212,0.654738,0.377670,-0.654738
-1.40799522,-12.72076225,6.25000048,-0.182675,0.001080,0.001521,0.000001,0.000001,21.000000,4.422805,2.698195,0.632382,0.003401,0.723220,0.999999,0.778519,0.221480,0.562265,0.437735,0.000001,0.000001,0.345564,0.656617,0.376855,-0.653326
-15.23599529,2.57123947,1.24800003,-0.102402,0.000574,0.000115,0.000001,0.000000,21.000000,4.422805,2.698195,0.632407,0.003109,0.723226,0.999999,0.778592,0.221407,0.562242,0.437758,0.000000,0.000001,0.345523,0.654738,0.377670,-0.654738
4.21800613,1.35323906,11.56199932,-0.104450,0.000548,0.001106,0.000000,0.000000,21.000000,4.422805,2.698195,0.632639,0.002843,0.723233,0.999999,0.778085,0.221915,0.562402,0.437597,0.000000,0.000001,0.345523,-0.656617,0.376855,-0.653326
3.74800491,1.08123970,11.87399960,-0.102765,0.000092,0.000841,0.000001,0.000000,21.000000,4.422805,2.698195,0.632521,0.002780,0.723176,0.999999,0.777305,0.222695,0.562649,0.437350,0.000000,0.000001,0.345030,-0.654738,0.377670,-0.654738
8.43600464,-0.54276085,6.25000048,-0.133725,0.000498,0.000580,0.000001,0.000001,21.000000,4.422805,2.698195,0.632640,0.003349,0.723235,0.999999,0.778084,0.221915,0.562403,0.437597,0.000001,0.000001,0.345524,-0.656617,0.376855,-0.653326
8.67000580,-1.21876144,5.62400007,-0.136690,0.000551,0.000401,0.000000,0.000001,21.000000,4.422805,2.698195,0.632671,0.003440,0.723261,0.999999,0.778499,0.221500,0.562271,0.437728,0.000001,0.000001,0.345535,-0.653326,0.376855,-0.656617
8.90600586,-0.81276131,5.62400007,-0.132066,0.000589,0.000618,0.000000,0.000001,21.000000,4.422805,2.698195,0.632852,0.003474,0.723273,0.999999,0.778234,0.221765,0.562355,0.437644,0.000001,0.000001,0.345494,-0.653326,0.376855,-0.656617
8.43600464,-1.08276176,5.93600035,-0.136623,0.001154,0.001957,0.000002,0.000001,21.000000,4.422805,2.698195,0.632640,0.003487,0.723235,0.999999,0.778084,0.221915,0.562403,0.437597,0.000001,0.000001,0.345524,-0.656617,0.376855,-0.653326
14.29600525,-0.13676071,0.62400001,-0.023912,0.000413,0.001838,0.000001,0.000000,18.000000,3.790976,2.312738,0.580014,0.002391,0.682387,1.000000,0.485149,0.514850,0.673333,0.326667,0.000000,0.000000,0.344905,-0.654738,0.377670,-0.654738
14.53000641,0.26923943,0.62400001,-0.022850,0.000205,0.000300,0.000000,0.000000,18.000000,3.790976,2.312738,0.579910,0.001830,0.682354,1.000000,0.485080,0.514919,0.673364,0.326636,0.000000,0.000000,0.345025,-0.654738,0.377670,-0.654738
1.87400627,-6.49676132,9.37399960,-0.038011,0.000013,0.001307,0.000000,0.000000,21.000000,4.422805,2.698195,0.631920,0.002756,0.723100,0.999999,0.777501,0.222498,0.562587,0.437412,0.000000,0.000001,0.345383,-0.654738,0.377670,-0.654738
1.17200470,-6.63076210,9.99999905,-0.074876,0.000885,0.001350,0.000002,0.000000,21.000000,4.422805,2.698195,0.632560,0.002767,0.723246,0.999999,0.778574,0.221425,0.562248,0.437752,0.000000,0.000001,0.345423,-0.654738,0.377670,-0.654738
0.93600464,-7.03676224,9.99999905,-0.076267,0.000217,0.000092,0.000000,0.000000,21.000000,4.422805,2.698195,0.632457,0.002492,0.723235,1.000000,0.778670,0.221330,0.562218,0.437782,0.000000,0.000000,0.345464,-0.654738,0.377670,-0.654738
1.64000511,-5.81876183,9.99999905,-0.074781,0.000352,0.001026,0.000000,0.000000,21.000000,4.422805,2.698195,0.632372,0.002773,0.723190,0.999999,0.777999,0.222001,0.562430,0.437570,0.000000,0.000001,0.345735,-0.656617,0.376855,-0.653326
7.26400375,10.41923904,13.74800014,-0.152558,0.001415,0.001759,0.000002,0.000001,21.000000,4.422805,2.698195,0.632818,0.003504,0.723264,0.999999,0.778139,0.221859,0.562385,0.437614,0.000001,0.000001,0.345383,-0.654738,0.377670,-0.654738
3.98400497,-17.99876213,0.62400001,-0.000648,0.000943,0.001888,0.000003,0.000000,18.000000,3.790976,2.312738,0.580223,0.002421,0.682468,1.000000,0.485380,0.514619,0.673228,0.326772,0.000000,0.000000,0.344609,-0.654738,0.377670,-0.654738
4.21800613,-17.59276199,0.62400001,0.002057,0.000599,0.001823,0.000001,0.000000,18.000000,3.790976,2.312738,0.580275,0.002445,0.682447,1.000000,0.485223,0.514777,0.673299,0.326700,0.000000,0.000001,0.344665,-0.654738,0.377670,-0.654738
2.81200409,-15.69676208,3.12400007,-0.036671,0.000220,0.001436,0.000000,0.000000,21.000000,4.422805,2.698195,0.632341,0.002969,0.723148,0.999999,0.777248,0.222751,0.562667,0.437332,0.000000,0.000001,0.345172,-0.654738,0.377670,-0.654738
3.04600525,-15.29076195,3.12400007,-0.041823,0.000025,0.001375,0.000001,0.000000,21.000000,4.422805,2.698195,0.632073,0.002722,0.723105,0.999999,0.777162,0.222837,0.562695,0.437305,0.000000,0.000001,0.345383,-0.654738,0.377670,-0.654738
2.81200409,2.16523933,13.43599987,-0.145959,0.000210,0.000703,0.000002,0.000000,21.000000,4.422805,2.698195,0.632187,0.002777,0.723142,0.999999,0.777587,0.222413,0.562560,0.437440,0.000000,0.000001,0.345172,-0.654738,0.377670,-0.654738
-1.40799522,-17.59276199,3.43600011,-0.151421,0.000433,0.000514,0.000001,0.000000,21.000000,4.422805,2.698195,0.632342,0.002657,0.723147,0.999999,0.777249,0.222751,0.562667,0.437333,0.000000,0.000001,0.345171,0.654738,0.377670,-0.654738
-1.40799522,-18.13276291,3.12400007,-0.127269,0.000299,0.001869,0.000002,0.000001,21.000000,4.422805,2.698195,0.632084,0.003232,0.723134,0.999999,0.777682,0.222317,0.562530,0.437470,0.000001,0.000001,0.345212,0.654738,0.377670,-0.654738
1.40600586,4.05923843,15.93599987,-0.144314,0.000498,0.000580,0.000001,0.000001,21.000000,4.422805,2.698195,0.632640,0.003349,0.723235,0.999999,0.778084,0.221915,0.562402,0.437597,0.000001,0.000001,0.345524,-0.656617,0.376855,-0.653326
1.17200470,4.19323921,16.25000000,-0.172296,0.001414,0.001756,0.000002,0.000001,21.000000,4.422805,2.698195,0.632818,0.003504,0.723264,0.999999,0.778140,0.221859,0.562385,0.437615,0.000001,0.000001,0.345383,-0.654738,0.377670,-0.654738
0.93600464,4.32923889,16.56200027,-0.186617,0.000393,0.000427,0.000001,0.000000,21.000000,4.422805,2.698195,0.632495,0.003095,0.723170,0.999999,0.777231,0.222768,0.562672,0.437327,0.000000,0.000001,0.345072,-0.653326,0.376855,-0.656617
-2.81399536,-18.94476318,1.24800003,-0.071764,0.000466,0.000013,0.000001,0.000000,21.000000,4.422805,2.698195,0.632062,0.002746,0.723160,0.999999,0.778292,0.221707,0.562337,0.437663,0.000000,0.000001,0.345857,0.654738,0.377670,-0.654738
-2.34599495,-19.21476173,1.56200004,-0.077770,0.000772,0.000850,0.000000,0.000000,21.000000,4.422805,2.698195,0.632663,0.003013,0.723256,0.999999,0.778479,0.221521,0.562278,0.437722,0.000000,0.000001,0.345383,0.654738,0.377670,-0.654738
4.68600464,1.08123970,10.93599987,-0.112996,0.000222,0.001437,0.000000,0.000000,21.000000,4.422805,2.698195,0.632342,0.002969,0.723148,0.999999,0.777248,0.222751,0.562667,0.437333,0.000000,0.000001,0.345171,-0.654738,0.377670,-0.654738
1.17200470,-19.62076187,2.49800014,-0.045077,0.000237,0.000406,0.000001,0.000001,21.000000,4.422805,2.698195,0.632818,0.003404,0.723263,0.999999,0.778140,0.221859,0.562385,0.437615,0.000001,0.000001,0.345383,-0.654738,0.377670,-0.654738
-1.64199448,-3.65476227,11.24800014,-0.213104,0.000154,0.000027,0.000000,0.000000,21.000000,4.422805,2.698195,0.632505,0.002630,0.723205,0.999999,0.777931,0.222068,0.562451,0.437549,0.000000,0.000001,0.345664,0.656617,0.376855,-0.653326
0.46800613,-23.54676247,0.93600005,0.010403,0.103559,0.427794,0.025093,0.054072,27.000000,5.686464,3.469107,0.712538,0.162954,0.854797,0.896583,0.705755,0.190828,0.522851,0.423077,0.054072,0.103417,0.202767,-0.654738,0.377670,-0.654738
7.26400375,-9.06676102,2.49800014,-0.064047,0.001114,0.001331,0.000001,0.000000,21.000000,4.422805,2.698195,0.632792,0.002703,0.723253,0.999999,0.778067,0.221932,0.562408,0.437592,0.000000,0.000001,0.345423,-0.654738,0.377670,-0.654738
2.34200668,20.56723785,6.25000048,-0.181292,0.000521,0.000721,0.000000,0.000001,21.000000,4.422805,2.698195,0.632498,0.003598,0.723247,0.999999,0.778718,0.221281,0.562202,0.437797,0.000001,0.000001,0.345421,0.001377,-0.756234,-0.654300
-2.81399536,3.78723907,14.37399960,-0.257818,0.000668,0.002271,0.000003,0.000000,21.000000,4.422805,2.698195,0.631920,0.003019,0.723100,0.999999,0.777501,0.222499,0.562587,0.437412,0.000000,0.000001,0.345383,0.654738,0.377670,-0.654738
-0.46999550,-6.76676178,10.62399960,-0.170290,0.103734,0.427814,0.025954,0.053852,27.000000,5.686464,3.469107,0.712348,0.162717,0.854433,0.897009,0.706483,0.190526,0.522885,0.423262,0.053852,0.102991,0.202527,0.653326,0.376855,-0.656617
-12.65799522,2.43523979,3.74800014,-0.081470,0.000010,0.000309,0.000000,0.000000,21.000000,4.422805,2.698195,0.632508,0.003063,0.723232,0.999999,0.778429,0.221571,0.562294,0.437706,0.000000,0.000001,0.345505,0.654738,0.377670,-0.654738
-9.37599564,-1.08276176,4.99800014,-0.083247,0.000957,0.001895,0.000002,0.000001,21.000000,4.422805,2.698195,0.632372,0.003515,0.723193,0.999999,0.777998,0.222001,0.562430,0.437570,0.000001,0.000001,0.345735,0.656617,0.376855,-0.653326
-11.24999619,12.44923782,10.93599987,-0.144017,0.001123,0.002129,0.000003,0.000000,21.000000,4.422805,2.698195,0.632366,0.003088,0.723172,0.999999,0.777641,0.222358,0.562543,0.437457,0.000000,0.000001,0.345031,0.654738,0.377670,-0.654738
18.28000641,10.55323792,2.81200004,-0.154188,0.000499,0.000580,0.000001,0.000001,21.000000,4.422805,2.698195,0.632639,0.003350,0.723235,0.999999,0.778083,0.221916,0.562403,0.437597,0.000001,0.000001,0.345524,-0.656617,0.376855,-0.653326
18.04600525,10.68923950,3.12400007,-0.155762,0.000063,0.000510,0.000001,0.000001,21.000000,4.422805,2.698195,0.632048,0.003204,0.723099,0.999999,0.777090,0.222909,0.562717,0.437282,0.000001,0.000001,0.345423,-0.654738,0.377670,-0.654738
17.81200790,10.28323746,3.12400007,-0.158569,0.000330,0.001795,0.000001,0.000001,21.000000,4.422805,2.698195,0.632048,0.003414,0.723100,0.999999,0.777090,0.222909,0.562717,0.437282,0.000001,0.000001,0.345423,-0.654738,0.377670,-0.654738
15.70200729,6.62923813,3.12400007,-0.136270,0.000501,0.001447,0.000000,0.000000,21.000000,4.422805,2.698195,0.632342,0.003129,0.723149,0.999999,0.777248,0.222751,0.562667,0.437332,0.000000,0.000001,0.345171,-0.654738,0.377670,-0.654738
18.51400757,7.17123795,0.62400001,-0.063609,0.000659,0.001473,0.000002,0.000000,18.000000,3.790976,2.312738,0.580211,0.002417,0.682460,1.000000,0.485349,0.514650,0.673242,0.326758,0.000000,0.000000,0.344636,-0.653326,0.376855,-0.656617
5.62400436,6.49523926,13.12399960,-0.169322,0.000303,0.000558,0.000000,0.000000,21.000000,4.422805,2.698195,0.632609,0.002764,0.723190,0.999999,0.777332,0.222667,0.562641,0.437359,0.000000,0.000001,0.344960,-0.654738,0.377670,-0.654738
10.07600403,7.71323776,9.37399960,-0.165022,0.001163,0.001847,0.000002,0.000000,21.000000,4.422805,2.698195,0.632289,0.003144,0.723170,0.999999,0.777810,0.222189,0.562489,0.437510,0.000000,0.000001,0.345031,-0.654738,0.377670,-0.654738
9.84200668,7.30723953,9.37399960,-0.158628,0.000863,0.002333,0.000003,0.000001,21.000000,4.422805,2.698195,0.632187,0.003338,0.723145,0.999999,0.777586,0.222413,0.562560,0.437439,0.000001,0.000001,0.345172,-0.654738,0.377670,-0.654738
8.90600586,8.38924026,10.93599987,-0.158991,0.000166,0.000409,0.000002,0.000000,21.000000,4.422805,2.698195,0.632263,0.002736,0.723161,0.999999,0.777737,0.222262,0.562512,0.437487,0.000000,0.000001,0.345072,-0.654738,0.377670,-0.654738
8.43600464,8.65924072,11.56199932,-0.145554,0.000231,0.000106,0.000001,0.000000,21.000000,4.422805,2.698195,0.632433,0.002865,0.723213,0.999999,0.778278,0.221722,0.562341,0.437658,0.000000,0.000001,0.345605,-0.654738,0.377670,-0.654738
8.67000580,8.52323914,11.24800014,-0.152128,0.000772,0.000848,0.000000,0.000000,21.000000,4.422805,2.698195,0.632663,0.003012,0.723256,0.999999,0.778478,0.221521,0.562278,0.437721,0.000000,0.000001,0.345383,-0.654738,0.377670,-0.654738
18.75000763,8.11724091,0.93600005,-0.116955,0.000770,0.000226,0.000001,0.000000,21.000000,4.422805,2.698195,0.632288,0.002839,0.723169,0.999999,0.777811,0.222188,0.562489,0.437511,0.000000,0.000001,0.345031,-0.654738,0.377670,-0.654738
